id,osm_id,country_a,country_b,geom,length_km,voltage_kv,voltage_class,capacity_mw,bandwidth_mva,ac_dc,status,operator,cables,mode,power_pool,confidence_level,completeness_score,verification_sources,detection_method,source_dataset,carbon_intensity,enriched_at,created_at,commissioned_year,decommissioned_year,project_id,trade_flow_mwh,apg_phase,source_authority,source_urls,last_updated_at
95,279940194,TKM,UZB,0102000020E6100000160000008CD24AC6D6BB4E4023DD2AE33A9444402E80DF75ECBA4E406446D334839544400D784FD488BA4E400B3C9C65BB9544403F912749D7B14E4067F9707FE4954440D9B27C5D86AA4E4064DC1ECE0D9344400D011B6BDAA94E40A90E5E60FB924440F4FC69A33A9E4E40DD7BB8E4B8924440624CFA7B298B4E40CBB9B99D229A44400BCAD9E0E9814E40E6406A6EE09B44401415600E71664E40A8D4DB55FEA04440119BD9F85D5F4E4096F0DF17F2A44440A0DD21C5005A4E40580394861AA44440D20F34B09F574E407DF9AE528BA44440D06ADCF698554E4009A0BD9FBFA944401689096AF8554E40E22CDB3D2FAB444005943C8D6A554E40A6E7829FDDAB4440F7706EB834534E401EA919ADFEAF44401643835EC9544E40B78B7AD2D3B34440E5ED08A705554E4084F068E388B4444083FC6CE4BA554E40A19FA9D72DB74440EC7EBA2649554E401CF0F96184B8444080CA428534514E40C8CB3F9F6DC04440,96.08119126231261,220,HV,,,AC,operational,,3,Land,,High,0.75,{OSM},multi_method,OpenStreetMap,,43:38.7,10:44.8,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.8
96,,TKM,UZB,0102000020E61000000A00000055229E86F149504038753E1DCA264340421085FB05525040E3DB8DCADD214340F6964BF3AD705040EECBF96DCA3F4340E3843268C2785040297E88B040544340F5B2574CA1715040A315ECC6625A4340170FA2145F6350407131B3D1EE5743406EF55B89B93F504051EDECCA217F4340692D743BA04150405D53860EF4AD4340430297193D415040562B1DEDF6C7434000AC127789435040145BC3EF50D54340,246.87601759059575,,,,,AC,operational,,,Land,,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,existingtransmissionlines_0.geojson,,43:38.7,10:44.8,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},10:44.8
16,818568503,BLR,RUS,0102000020E610000063000000B11F18F66A9B4040D4E81F8EBF124B407C3E6FCF98994040945632B6C6124B40EF4CB21F739540400F05D8ECED134B404DA088450C894040ADCE7BAD95104B40F8B880E1A6824040F534BB49670E4B40C3393476D37B4040DA1D520C900C4B4003774595066C4040D31D7A41FA094B40B17D12E9C866404064CBF27519094B4052729879BC62404098C1189128074B40B8C205EADE6140404291932EA2064B40F7C4DF9B4B614040A426B0EF79064B40817E3A79EC5B4040DD932CCCE7034B409062258BA05B4040D4371F8DF9034B40828A4FA6765440401B0FB6D8ED004B4025F72AE8AC524040813DCB9827004B403FA7C585A85040409F68684D3DFF4A406B6A3414D24B404014C550F3FAFC4A403EED4B91D7494040B3B9C55796FC4A400B5D2E8782494040BC45BB65E2FB4A40A6892DF30C4940408D028E4EA7FB4A404881AA76F2454040EAD621ED35FA4A40B56B425A634540406E693524EEF94A403DCD6ED2D942404086CD5BD0D6F94A40C20765D0BF3140406DEB02B91FF94A4043B2DBC24E2D4040362E2D3421F84A40EA4F2C01422C4040EDF4DE73BBF54A40B6FFB748902B404041B04FA50BF44A4087E17E1BBD2A4040959BA8A5B9F34A40D85020A2871F4040172EABB019EF4A40A465EE6B6E18404094347F4C6BEE4A4022872DE2E01140404BB7802B34EA4A40536D814E520740403D6AA7412CEA4A4067E5A8ED70E13F40403F428303EA4A406C6D2B07C4C93F409F28644227EF4A403CF4DDAD2CC53F40FBB8ECC671EF4A40689CE16135A93F407C105DAB98E94A400F70F72812A63F40F6F301DC87E94A400CA0CECB179A3F40038871EDFAEB4A40546529A3DB983F40896F7209D1EB4A40A8E8A3E771613F409702D2FE07EA4A40983A23A5344C3F401FFC1FBB66E54A40C4C3C59B463A3F401B38561811E24A409378D4F3C9393F4059C8B7D2C6E14A409E3017A710383F4075D9F9C8F7DB4A405D5F35E03D2D3F40E0E46D5B4ADA4A40A9763C1C131A3F405294F029A5D04A40EEAF1EF7AD143F406C2002B3E7CD4A40E94FD147CF0B3F400F82E90F28C14A405B046B4194083F40E4C924D9D9C04A40FA4DBC5EF5F73E40BE28E6C52EBF4A40158035BD7AE93E40E35B0EAAC3BD4A400BBA185EA4C33E40086DDEDD6FBD4A4020A45D3B07BF3E40221741086DBE4A402EB8D562A6AB3E404A44F81741BE4A40466A90381A843E40BC6EB65E78BC4A40385442661D723E405023E3079DBB4A40088C9A54D9683E405D2E8782BEB94A40ACB47BA823663E40C9682E81A5B34A4089CA2B7C22603E40E8830AB375B24A400751AD742D603E40DBDFD91EBDB04A40CA17B49080493E40839664D300AC4A409C2E30D05A403E40B60600D8CAAC4A400A25DDE055283E40996148F36CB04A40F267D36C79263E401D42F053B0B04A40B5B05D90E31D3E408028983105B24A40725B11EB43153E40C73A0B314DB34A40E30396B77E0B3E401E1840F850B34A40D92846F185FA3D4028976B7649B34A40DCF0BBE996F53D40C0D99C39DAB24A409D34684359DB3D4045DAC69FA8B04A40E1ECD63219BC3D405BE443F57BB44A4032B2BF4758AF3D409CF80F8EFEB54A40E814E46723653D402286C20C32B64A4059E6087481423D400989B48D3FB94A40481BA26538333D405D8539E6E1B54A40F9653046241A3D405473B9C150B04A40544F8B660A0C3D400E02E1F9FBAC4A403C4ACA822E023D405AED0676A1AA4A403B730F09DFFB3C40EBCE6E884CA64A40884270010DF53C4045FFBA8910A64A405AC9D81A5BEF3C40AC3B16DBA4A44A40740987DEE2EB3C404E582C8F7FA44A40B37DC85BAEE43C40BC4DC9833E9F4A40E50929E4EFE33C406EC328081E9F4A4004D31F50ECDF3C40D7FA22A12D9C4A408627AA6D79C13C40DF066B52C09A4A404CA7751BD4A63C406484A6DBC8944A4090FA46CF889B3C404C07A17202934A404BDF104F1B8E3C403849F3C7B4924A407D128E0F698C3C405F1D119DAF924A40CAA5F10BAF663C404B0E8E48CA914A400D2142B7F2633C40D7E7209EDB924A4091BB630C075F3C40D6E65A0FBA924A407373E08BE5463C4011F3F63130924A40724D26135C353C40BF547DF8438D4A40BE2374E151183C40B0D293E81B8D4A4052859A7C0E153C4027CE9BD4E18B4A408D45D3D9C9143C406AB86D84EA864A408A56EE0566153C4073BB97FBE4864A40,412.79085487577356,750,EHV,6580,6580,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,36:34.8,10:44.7,,,,,,{OSM},{},36:34.8
19,687814496,MOZ,ZAF,0102000020E61000008D00000003B5183C4C473C406A9CF28D8DEB39C0E4C74E2E7C473C40A5E2B5018EEB39C0E95F3711A2473C4071169BFB50EA39C004CEAD6B0F483C402564D64114EA39C007FAFA100A4A3C40471C57C801EA39C0B0DBB122B4533C40E3022BE2CFE339C0D2E7FE452B583C408F0A52DFE8E139C044D554BBCB583C404C1EAA8482E139C0C0571932C3593C40905C48D114E139C0EF22A70AA15E3C40BBF2599E07DF39C0903AF0202C5F3C407558E1968FDE39C04FFA8C5594603C4050B8681206DB39C0478BD8CCC6673C40018A912573D439C0437BAB64B6683C40CC18D5D814D439C003907F0B576C3C409E7C7A6CCBD239C06A543B1E8E6D3C408E42ED1230D139C0211BED5D28753C40354AF2B798CE39C07C592437D4753C409204E10A28CE39C081A1FDFE83763C4071523D3EC6CD39C0A6F27684D3763C402330D63730CD39C0BD38F1D58E783C40D9A9036A7BCB39C0CBD01D69157C3C4044C93F8E41C839C078634161507E3C401D88D11852C639C0B6D9588979803C40799F9916ABC639C0920F30A990813C40387E4D7BEFC639C0CB21F312AD823C40AA60F998B4C639C090FC1C7AE6863C408C86E7001CC639C062E98DA4EE903C402C97321587C439C0B4AA251DE5923C40DE228B8FAAC339C0AAEE3614E3953C4062D284926EC239C0382C0DFCA8963C40E6046D72F8C039C0E911FEA089973C402DBFC2386EBF39C01406651A4D983C40A2597E8571BE39C0C37FBA8102993C406146C2082BBD39C0484E266E159A3C40730C6DA57CBB39C0B06B2002B39B3C403DAF1D311FB939C0B32616F88A9E3C4066FE2CF1DBB339C09B2386787F9F3C40C681FC112BB239C04A1B58D81DA03C40BA1050864FB139C0C41D1439E9A03C4007C83C974EB039C01430702F1FA13C401649601855AF39C0004D2954DCA13C40417452A923AD39C0CE3461FBC9A23C406FD8B628B3AB39C040DF162CD5A33C40ACA4BA25DEA839C0B332D06BA2A53C40A7142AEE2EA439C088A7B283A5B73C40DFEF6140408439C0E54A98C4B4BC3C406EA873A0E27939C0B2D41F065FC13C40DEC3CA0D2B6F39C0850838842AC33C405F8DFD76236B39C04EA37F38FEC23C40660B523AA26A39C029ECA2E881CB3C40A030CD19F65639C081EDBB7DB1D43C40B240608A174039C06E5ADF7657DA3C40F3F807DB993339C0AF9811DE1EDA3C40353C6299233239C0D8CE9C9A70DA3C40179A907B5F3139C0B8CB7EDDE9E03C40BD3AC780EC2339C03BCF8E0A52E13C4047D565E7232339C0F38D8DE502EA3C4082E3326E6A2039C05DA626C11BEC3C4094CED1F4231939C02DA578A6E1E93C40C44373F8FF1239C0D87047EE9FE73C40A862748A9F0C39C05D0BC4FC26EE3C40E8058EBA8CFB38C04841A66BDCEF3C40CF5955E531F738C0103B53E8BCFC3C40DA53179579EA38C0FFA89729F7FE3C400C79043752E838C07127C75345173D40C88F9D5CF8CA38C0F42BE79CE9173D40EB0DAD0441CA38C08FFBFB3152183D40E08442041CCA38C080773C77CC183D400161F1E54FC938C09CC47B69E52F3D40E2A9EC6069A538C04672439D03313D4080C7A64BB5A338C064E8D841253C3D405F35E03D519338C025C2D034724D3D4048BEB78E167238C09CFDDC2B4E563D40061ECEB2DD6138C0F6402B30645B3D4049754BBC4D5738C06D945055FC5A3D40826D69DA6A4F38C007623486945A3D4081EA1F44324638C0F2F7414C785C3D4043B170ED9F4038C046A9CEB40E603D40E80A009F693D38C0F58997022D603D40CDD545C0D73C38C05EB642FDD3603D400ECCC0B79F3C38C0A12A4B19DD643D40A312E85D063938C099897D5DE16A3D4006D26AED223138C0FBA765B50A743D4088122D793C2538C057128F7A3E773D4078561C188A2138C034F0486183823D40B1A2AB19BE1438C0028D881865883D40642FCA22030D38C01F268689AB893D4065918197740B38C0A6A1A1DA3B9E3D40B3DFC95D3AF437C01171732A19A43D40555E3CCD13ED37C0E2A47A7C8CA33D40885B4FBEEAE237C0DD6BF76173B63D409740A5A54DC837C0ABCDFFAB8EBA3D40D86D066E93C237C05749BFD8D6C23D4089905FE40AB237C0942EFD4B52C33D405EFD8E9724B137C08DFEE1F8EBC33D4015095C0D3FB037C054BE0C6BCFCF3D4029D42E01539F37C0524255F1EBD03D408C8752D6CA9D37C091FDE20808E23D40F62FA41EFD8637C02DB0C7444AE53D40740580CFB47D37C02385B2F0F5E53D4066DCD440F37B37C04520A8644AE73D40D7906E3AB87837C01EBAEA4B80FF3D40C08EA449CE6037C0644CB0EE0E033E40956BC0D65B5D37C0338AE59656073E40E0B65B374A5937C00D784FD488253E40F9533E5F0E4E37C05E413FF8F5443E4004D89134C93F37C021A0B1E54B5C3E40F50137418A3437C0E04158326C6F3E4081689C3C1B2637C09329D5F48F7E3E408E0244C18C1737C01C881BA66C8F3E40BB75487BCD1037C0555DD1F764913E405F95B0DB0C1037C09279E40F069E3E400DD87A2BB70937C0301EEF9FB8B13E407AF53B5E92FA36C00ECB55E2F0B23E4048CFE3E60AF936C0D4ED91729CC23E407CED992501E636C0B4C304DAC2C23E400148122972E536C0D1686105AEC73E40CD9948C4EFDF36C0AAAF535161CD3E4077007AD0A2D936C06CABFEAD09D83E40C059EFDC20D736C0FBC7E7BA95D83E402F185C7347D736C0568F45E405EA3E408881AE7D01D336C026039BCEA90F3F402CE807BF1EC936C0E85FDC572F2A3F404503C2983EA936C02AE67BA1DB523F40C1FD254E938836C085CA64DDE4563F40282D5C56618536C0C0971D3DD9583F407F60D8ABD98436C040C461C4998C3F4002DF23511E7836C0F50368A55A8D3F40167948E7B27736C00B0852CEBC913F40147F6F2E597436C01CE846FD9A933F400C03965CC57236C03A9E85F35F943F406153E751F17136C0916456EF70973F405EFEF96CD36E36C001EABC7CA1AC3F40CA784ABD5D5936C01EF57C72B9C43F40F08B4B55DA4036C013735A01CFF13F40432E8210DA1236C01EB237E7960A4040D04EBCB9AEEE35C006B75ACC7415404065D8727852D835C0E5B4A7E49C3240409E5B8D91919C35C02B76EA80DA4040407470FAC44B7F35C081768714034D4040CAD69F692E6635C0,699.8604547550132,533,EHV,7700,7700,HVDC,operational,Eskom,1,Underground,SAPP,High,0.6,"{OSM,SAPP}",multi_method,OpenStreetMap,,36:34.8,10:44.7,,,,,,"{OSM,SAPP}",{},36:34.8
100,210017144,GEO,RUS,0102000020E610000005000000722486D3380344406661F48189C245401359B5B5CF034440BB6AF9DC64C245400A52842FA7044440A39C1ECA06C245401842CEFBFF054440310E89D6E5C1454022B0CD21040744408685A460D7C14540,2.5143963762813564,220,HV,,,AC,operational,,3,Land,,High,0.75,{OSM},multi_method,OpenStreetMap,,43:51.8,10:44.8,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.8
101,300890901,TJK,UZB,0102000020E61000000300000022A06758314D5140C0A37CF77D46444049803FA1C34C514007F41D577E4444405B74571B884C51401E26D016C6434440,2.520403974510761,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:51.8,10:44.8,,,,,,{OSM},{},10:44.8
102,521932641,TJK,UZB,0102000020E61000005B0000006B63EC8497D950408CD24AC6D6C24240556AF640ABD95040C7D79E5912C3424074DF7BC990D95040389C9E1CAAC3424008D451C4D8D850404A93F7167BC4424039DACC7C62D85040A7A2C222D0C5424016BB229DA6D8504004A9B981A7C642406E3BC846FBD95040CD785BE9B5CA4240B8DFEBB5EADA504050A15F0086CD4240FB58C16FC3DD5040D9F4FB5987E34240DA31BFE410DF50401B193FE834E54240BF55E8CD72DF5040FAA29817BBE5424098BD1182FADF50405ACC199B67E642407D04FEF0F3E05040877CE1DFB1E74240D998D71187E15040161747E526EA424082BF0413A4E15040DCEB4905BAEF4240E7A6CD388DE15040976945E570F042406BE2D352AFE150407C0272D3B0F14240BEBC00FBE8E15040541A31B3CFF24240C4FBBB8800E25040BAF94674CFF64240A78416C8A2E25040034A9E46B5FF4240777EF6C80BE250401F0F7D772B024340D8A1F54B1FE25040467E58CA8D024340A92803ACFAE2504030DF556A51064340D6A0794A18E35040EA2BA3EC88064340D3E0117063E350403EA99B300607434091B8C7D287E350405471E316F30643400FDE0D58A8E35040846165D938074340BF43F6E6DCE350401C5E10919A0743409521D8020CE45040998A43EC02084340E37217BC43E450404122B7706A08434037A2201DC3E55040890B40A3740B43407C88FCE9F5E550404CEF2C8BD30B4340A4DFBE0E1CE65040392FA935280C43402536C41D94E65040D38558FD110D43403B2EF4D2DEE6504000B9B365AF0D4340D229D9FB1EE7504057900B73270E434019FED30D94E7504010F571231B0F43405F80D82DDDE7504081881E42A60F4340B69A1A0D85E850406C04E275FD104340B4DE14FBF0E85040D94C744CCC1143409957BFE325E9504001E0D8B3E712434097E5EB327CE95040F767507E9C1443403CAC263EADE950400CA77114C51543408CCDD8E1F9E950404A2B195B63174340A95CF28906EA50402C5382B4B517434039341B1A85EA50402F8C4F5CE9194340C746205ED7EA5040F3734353761B43409EDACF181CEB50407495EEAEB31C4340D09CF52947EB5040A0FCDD3B6A1D4340AB3132126BEB5040E3B08FA9161E43409D4C37E47AEB50404A3B7F24361E4340D9EE79596EEC50401CB5C2F4BD1F4340903E9C76E7EC504075BEE9A749204340ABC486B883F0504073AA6BA3F024434041D24C9C81F050403FBCF8ECCA284340B69B85E2B3F0504037BD303E712943409AFA8A7FE9F0504004E8F7FD9B294340B83F72C60BF15040F55CF0B3DB294340F52D73BAACF25040F486A00F3B2D4340E6B56D733EF35040F1A20ADA3F2E434086E464E256F35040E2A47A7C8C2E4340636B6C6578F450403C16DBA4A23243406B984638D2F45040815369D5F833434001BE80037FF550403D8B941C66354340305173A815F6504024253D0CAD36434070F893E730F6504068925852EE36434029BA89B553F65040C92654CB313743405062C6CA9EF75040C11FD9B7EE394340569A9482EEF75040386D2123FB3A43401F97DD384EF850400F481D78103C4340DD2F551F7EF8504085D9BA8A7B3C434013C59A8095F85040C9F264EDA53C4340ECE0BB28D5F9504076A911FA993E43407D033862D2FA50402A7A96D6953F4340D910D209D7FE5040C666ECF07C43434017D3F13D48FF5040B5E3E198C04343406AD0E16B19005140A7BD778A0B444340151A886533035140F03A76AB4244434000A8870D3B045140254795BC954443408C738A44D70751402E85515AC94543405E786F560E0A5140CB29A677964643400F8EA383BF0D5140E9972DFE5B4A43403C7DA944FE0D514047212466514B43406DEB02B99F0E514039590F046D4B4340E2410EA5D10E5140866B5ACE4A4B434079B93E62AA0F51407A8D5DA27A4A434085F87601E50F51407868B3452D4A43408BFF3BA2421051405E7AA0BA5E484340AEC21CF37011514043BA8E27384743407758970975115140C4D78D2DBA4643409072E60D66115140F8962831BE464340,160.40568008326542,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:51.8,10:44.8,,,,,,{OSM},{},10:44.8
103,1261418413,TJK,UZB,0102000020E61000000200000063580FA9B35851401E6D1CB116664440E6BEE66649585140BACC9F257E654440,0.752890561,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:51.8,10:44.8,,,,,,{OSM},{},10:44.8
104,328701459,TJK,UZB,0102000020E610000006000000E2C16048984A51409C8DF051DA1C444003869B429D4C514006007D1123214440A543F174784D51402FCAC749BC214440299C3814194F5140F6E91D13CE22444076C6F7C5254F5140235EE85B30234440D59D8257A64E51402B2A87BB1F264440,11.159533684329844,500,EHV,,,AC,operational,,3,Land,,High,0.6,{OSM},multi_method,OpenStreetMap,,43:51.8,10:44.8,,,,,,{OSM},{},10:44.8
106,491012373,TJK,UZB,0102000020E61000000900000084A8B17389E55040A9DDAF027CBF4340BC22F8DF4AE550405DBB59283EBF434080B8AB5711E35040773FB84C97BD43403A11B34DE0E25040C966FD1CD5BC434038B8191307E250403811FDDAFABB43403942AB38FADC50406B6E3B2300BF4340DD7646005CDC504078978BF84EC04340D00A0C595DD95040BB698E07B6C14340D2657B3E94D850400DFAD2DB9FC14340,19.71753283145728,220,HV,,,AC,operational,,3,Land,,High,0.75,{OSM},multi_method,OpenStreetMap,,44:07.9,10:44.8,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.8
107,521903265,TJK,UZB,0102000020E61000000D00000022E9899DDFF95040F3E1FEC8193F434001B7387444FE5040C3BD8D2848434340D8593EDC9FFE5040C878944A78434340666C4320F2FE504087A8C29FE1434340BB9866BA57FF5040AD7603BB50444340314A86D24D005140E29178793A4543402BC0779BB70951401C615111A7464340B742588DA50B51400C3A2174D0484340BF052340970C514026016A6AD94943405A50734D5C0D51403C985EACB94A4340609E84888A0D51402A317491E74A4340321C74AECD0D51401F2C6343374B43409B7A38DCA20E5140A027AFDF5D4B4340,31.118918860487035,220,HV,,,AC,operational,,3,Land,,High,0.75,{OSM},multi_method,OpenStreetMap,,44:07.9,10:44.8,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.8
108,604967341,TJK,UZB,0102000020E61000000B0000005DA38A871C4B51409F4D582C8F1944408FBD83447F4E51403411363CBD194440072C14443852514066A4DE53391844409459733653535140191F662FDB194440D8AC44EA07555140A4085F4EBF1944407959130BFC5A5140910BCEE0EF1C4440868263E0CA635140D7B90E7ADB244440D98DE32C916951407F28E2BE1F29444007AC66E7FE7051403946B247A8294440BD6DA642BC735140F94B8BFA2423444042BE3A7DF37351405F5331DF0B234440,61.32025257436574,220,HV,,,AC,operational,,3,Land,,High,0.75,{OSM},multi_method,OpenStreetMap,,44:07.9,10:44.8,,,,,,"{OSM,'UN Comtrade'""}""",{},10:44.8
484,,BFA,GHA,0102000020E61000000200000072374870716EF8BFB34F357C63BC284026217694096DE2BF3A7ED8BD70E42440,236.57012383728286,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,burkinafasogrid.geojson,,57:46.0,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
117,511514677,LAO,THA,0102000020E610000057000000613832EAB5515940A9FB5B5DA9B033403C612E4EA1515940DD5B9198A0B03340AB7F6B828351594084C2FB0516AF3340282E22E582515940A5017278F7AC33401796E42524515940A8644A35FDAB3340A38A879CE34F5940970EE72B92AC3340A64AEF76984F594061C5A9D6C2AC3340AB871EE7EC4E5940691D554D10AD334012C71572804E59402A3CC32F50AD3340A1551CBDD04959401E8D9EB6A1AF3340AA1501A9A84959408CDAFD2AC0AF3340B484C65DCE475940B20FB22C98B03340D9FFA5B16247594003EF3F8DD6B03340769208E8994659401A40AEC387B03340C802CBB6F845594038C9456BFBAF3340E2E07778F4445940076EEEF9ABAF334085C7C8A3E53E5940584CB6CBC8AC33406943B40C273E59408B70935165AC3340BAE2981BC23D5940E23895B146AC33403E1581FB4B3D5940AD9113DCFEAB3340D503E621D33C5940B44D3B46C3AB33403DD11A2895385940F52D73BA2CA63340F2B6D26B33385940D73043E389A43340B6B9D683EE3759403FD7080E79A33340E0DBF467BF3759403B6CC779A4A23340D809D407B7365940A84187AF659E33403D80457EFD355940F405E396459B334065AC91B8A234594021DF4A1BB3953340D388997D1E3459404D7DC5BF7493334032225168D9335940808692246392334046B64EB7473359406E3E6480FA8F33405AA95615502E594062BF27D6A98833409F91088DE02D5940B3C755760B88334094957032BB2D59401463F437FC873340A3A36659C12D59402C60A7FD7B8733409C7AEE4E882D5940C2F9D4B14A853340156CC8E4792D59408685A460D78433401109956E812D5940F2B22616F87E334095FF7F52232D5940DE6B521BE67B3340557DF843FD2C5940B0CA85CABF7A334013F241CFE62C59404D9E57E13B7A3340CB417518B82C59404EBA884A7E793340B5AFF2BAB42B59402DA924FC9C743340F1F62004E42B59404A5D328E9172334014A05C09132C5940C5573B8A7366334043A21A40892C5940949CB8C1F55F33405F950B957F2C5940F829D890C95D33405610035D7B2C5940F21593ED325C3340C19C8F21362D59405F2C674A46593340FBF900EE432D5940EEB9A706F558334063E2A0CEA62D594048D27F208A573340909955E9B82D5940C5F13279B9563340F0A2AF20CD2D5940A82C54484355334065AB26E3F32D59405DA1B4DC3E54334068E503A7E32E59403E42CD902A4A3340CFBAEB110F2F5940CC9C8944FC483340445F8B274C2F594087CA1A50CA473340627B7775582F5940469D1441F74633402E5D1CF0D4305940527C7C42763C33407B2876D9D430594041608A17B03B3340F83A04E9BD3059409DBD33DAAA3A334098F6CDFDD5305940DF9513A39D3933404B9EA16ED6305940429B77F75B38334030EEAB17683259406B6E3B23002A3340B41776BD59315940D7DAFB54151C334099219FA149305940CD391D6DC1173340AB6FAAFFBD30594000D4C3865D0E3340D512E115773059400EEA6C12CD07334095A8CDEEFF3059406F29E78BBDFF32402FB07DB7AF30594099654F029BF53240B859BC58983059402F055A70F5F2324041F56ADB8B305940B17FE89326F13240DEC9A7C7363059403231A715F0E632404E89DAEC7E3059409857642AB3E53240CDBDD1D828305940D327035141DD32408617E9EA332F5940BE37E1B952D832406BEF5355E82E59402374869801D732408CED5AE7842E5940A6F8533E5FD432404E886F17D02C59406440F67AF7D3324049900024092C5940852348A5D8D132407D76C075C52B5940E753C72AA5CB324031B77BB94F2C59401EE1B4E045C33240283F4E3D772E5940F52EDE8FDBBF32400B2AAA7EA52F594022307B7EBDBF32405BD7C3F2C22F5940F5D8960167BF32404F8935A6F12F5940F50137418ABE32406DFC2E11143059402D211FF46CBE3240,167.34570305951166,230,EHV,,,AC,planned,EGAT,6,Land,ASEAN,High,0.6,{OSM},multi_method,OpenStreetMap,,44:08.7,10:44.8,,,,,,{OSM},{},10:44.8
111,,TJK,UZB,0102000020E610000005000000093ACC4D839E5140D46E4374336F4440088A84F938B55140260CD352E18544401023562A57BF5140D88ED0B14A7E4440E524FAE314C75140D36E4374336F4440F2A1EB0CB8BC5140507978A6EA624440,84.52481089239386,,,,,AC,operational,,,Land,,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,existingtransmissionlines_0.geojson,,44:07.9,10:44.8,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},10:44.8
112,,TJK,UZB,0102000020E61000000600000023047CF55FDE5040B9F04D7506E94240B86FCED9A1E850408FADDBE290FD42400F586D8F7AEC504061E999C5C6044340B43579B5D00D5140CAB1CD75232F43400EA5C4CE3119514018F88FED3D5D43400E89374385155140308990B6D57A4340,158.49953684129252,,,,,AC,operational,,,Land,,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,existingtransmissionlines_0.geojson,,44:07.9,10:44.8,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},10:44.8
133,186421241,ARG,URY,0102000020E610000007000000D4A4CAE660F74CC06B346F8BE8493FC0A9A0A2EA57F74CC00734C7A8214A3FC08CA5A37785F74CC0267F411C354A3FC091C88855CDF84CC0EF2653605C4B3FC0F969DC9BDFFA4CC0F33D23111A493FC0B8BC283053FB4CC09C8BBFED09483FC0820E04125EFB4CC0C4B5357DD1473FC0,3.8078463502689837,500,EHV,7780,7780,AC,operational,,3,Land,CIER,High,0.6,{OSM},multi_method,OpenStreetMap,,36:34.8,10:44.8,,,,,,{OSM},{},36:34.8
214,484167695,BGR,TUR,0102000020E610000006000000ADC32C0F2D2D3A40561234C1CBF0444058D81D9C99303A408D32D1D677EE4440255EF987883C3A407570557EBEEB444005E8AD7081423A40822DC088C7E84440A103818417473A403A306FC449E64440709B04CA01543A4048043E9A45DE4440,20.809137085249525,400,EHV,4000,4000,AC,operational,,3,Land,ENTSO-E,High,0.6,{OSM},multi_method,OpenStreetMap,,36:34.8,10:44.9,,,,,,{OSM},{},36:34.8
110,,TJK,UZB,0102000020E6100000030000007D6E3B10FF465140F74864EE3D5E444026E8F16B8736514025333993660144407AAB7CD1614151405D90C34143FA4340,99.20527696696344,,,,,AC,operational,,,Land,,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,lines-existing_0.geojson,,44:07.9,10:44.8,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},10:44.8
223,130578592,EGY,JOR,0102000020E61000000700000099BB96900F7041403CA583F57F7C3D40446F4CAA11704140E9A111C7157C3D404EDB7525B87C41400A29E4EF836E3D40B9C08AF8F37C4140FDDCD0949D6E3D4079FA5289FC7C4140D57B8560B06E3D40A1D22DE00A7D4140658F5033A46E3D40A1EF13AC167D4140C4FC265EAF6E3D40,11.733957065689388,400,EHV,600,600,HVDC,operational,,4,Submarine Cable,EAPP,High,0.6,{OSM},multi_method,OpenStreetMap,,36:34.8,10:44.9,,,,,,{OSM},{},36:34.8
233,,BWA,ZWE,0102000020E6100000020000004CFB0E5EE0E73B40A2C5A43E445035C08C680183E8E73B40720A3A80305035C0,0.035761775,400,EHV,400,400,AC,operational,"tx_lines.shp file provided by ESKOM, Dec 2006",,Land,SAPP,High,0.8,{EnergyData.INFO},energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,36:34.8,10:44.9,,,,,,{EnergyData.INFO},{},36:34.8
156,,KAZ,KGZ,0102000020E610000004000000EFEC2FF176DD52405003B6D450784540F360D7E80FE65240E2D3AF1B435B4540A704ED24EEF252408C1FBA9D8B5E45406CA72D04A80D5340977A7FE42A5A4540,78.63113754156086,,,,,AC,operational,,,Land,,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,existingtransmissionlines_0.geojson,,45:21.4,10:44.9,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},10:44.9
